job_id,job_title,company_name,company_state,employment_type,experience_level,company_size,image_link,employees,company_services,salary,original_title
3745309187,Data Scientist,Panasonic Avionics Corporation,CA,Full-time,Entry level,L,https://media.licdn.com/dms/image/C560BAQHzMyC3TFmp5Q/company-logo_100_100/0/1630669005786/panasonic_avionics_corporation_logo?e=1712188800&v=beta&t=KYEXf-7HJhEZABiNzwezI1Q5zpEOLmQB9LTnGUgvJh4,"5,001-10,000 employees",Aviation and Aerospace Component Manufacturing,99000.0,Data Scientist (Hybrid)
3746395529,Senior Data Engineer,CVS Health,TX,Full-time,Mid-Senior level,L,https://media.licdn.com/dms/image/C4E0BAQEhOw_KVli-CQ/company-logo_100_100/0/1669901807779/cvs_health_logo?e=1712188800&v=beta&t=luPDeNTzERpEC90pRXFtEcwI_IbPq3qwmZI9aaVogHE,"10,001+ employees",Hospitals and Health Care,143000.0,Senior Data Engineer - Data Modeling
3746862436,Data Engineer,The Hartford,CT,Full-time,Entry level,L,https://media.licdn.com/dms/image/C4E0BAQHAQSlaCTm2TA/company-logo_100_100/0/1630617851831/the_hartford_logo?e=1712188800&v=beta&t=qOje6kB2rZWjBZogknbbLXLHdrIO5_L0VYEz-CTJ1QU,"10,001+ employees",Financial Services,119000.0,Data Engineer - Hybrid
3747249938,Senior Business Analyst,Arcadis,TX,Full-time,Mid-Senior level,L,https://media.licdn.com/dms/image/D560BAQFAyhh51gC9dw/company-logo_100_100/0/1688175752807?e=1712188800&v=beta&t=rT7jz5G2sMJecUYuLJEd7JVviZLPC2cp99sT4v7p7KQ,"10,001+ employees",Professional Services,112270.0,Senior Consultant/ Business Analyst
3748933418,Data Analyst,PRECISIONxtract,IN,Full-time,Mid-Senior level,L,https://media.licdn.com/dms/image/D4E0BAQF3X3HzRLVtTA/company-logo_100_100/0/1698849597798/precisionxtract_logo?e=1712188800&v=beta&t=mKezTlQKQqlUt-Z2GrPSQPXmRrCJ2pvvkztDKcLCJ0I,"501-1,000 employees",Business Intelligence Platforms,75000.0,SQL Data Analyst I
3749131412,Senior Business Analyst,Bed Bath & Beyond,UT,Full-time,Mid-Senior level,L,https://media.licdn.com/dms/image/D560BAQGZgHvQO4l3Bw/company-logo_100_100/0/1700075932567/bed_bath_and_beyond_logo?e=1712188800&v=beta&t=CsvFWGwif63jlQwjd4J3Vnq8hylqYapR1S5fgDiWzik,"501-1,000 employees",Retail,94500.0,"Senior Business Analyst, Analytics"
3749193234,Senior Data Scientist,Walmart,NJ,Full-time,Mid-Senior level,L,https://media.licdn.com/dms/image/C560BAQE4Th_qgWovfg/company-logo_100_100/0/1655487552700/walmart_logo?e=1712188800&v=beta&t=d-j6NSBynBLKYEgtFUOmQlRlHI_OkP0rMG7mg5DwxNA,"10,001+ employees",Retail,162000.0,"Senior, Data Scientist"
3749204297,Deep Learning Engineer,NVIDIA,CA,Full-time,Entry level,L,https://media.licdn.com/dms/image/C560BAQFDs6GbpvE3zA/company-logo_100_100/0/1630584931971/nvidia_logo?e=1712188800&v=beta&t=3rSWyGm_Rhq8dif50FGLKrbiW9lcxWPSHTHX7a8oIT0,"10,001+ employees",Computer Hardware Manufacturing,142000.0,"Deep Learning Performance Software Engineer, Inference - New College Graduate"
3749501151,Data Architect,Arcadis,TN,Full-time,Mid-Senior level,L,https://media.licdn.com/dms/image/D560BAQFAyhh51gC9dw/company-logo_100_100/0/1688175752807?e=1712188800&v=beta&t=rT7jz5G2sMJecUYuLJEd7JVviZLPC2cp99sT4v7p7KQ,"10,001+ employees",Professional Services,102500.0,Data Architect
3749501152,Data Architect,Arcadis,FL,Full-time,Mid-Senior level,L,https://media.licdn.com/dms/image/D560BAQFAyhh51gC9dw/company-logo_100_100/0/1688175752807?e=1712188800&v=beta&t=rT7jz5G2sMJecUYuLJEd7JVviZLPC2cp99sT4v7p7KQ,"10,001+ employees",Professional Services,102500.0,Data Architect
3749502154,Data Architect,Arcadis,MD,Full-time,Mid-Senior level,L,https://media.licdn.com/dms/image/D560BAQFAyhh51gC9dw/company-logo_100_100/0/1688175752807?e=1712188800&v=beta&t=rT7jz5G2sMJecUYuLJEd7JVviZLPC2cp99sT4v7p7KQ,"10,001+ employees",Professional Services,102500.0,Data Architect
3749502156,Data Architect,Arcadis,IL,Full-time,Mid-Senior level,L,https://media.licdn.com/dms/image/D560BAQFAyhh51gC9dw/company-logo_100_100/0/1688175752807?e=1712188800&v=beta&t=rT7jz5G2sMJecUYuLJEd7JVviZLPC2cp99sT4v7p7KQ,"10,001+ employees",Professional Services,102500.0,Data Architect
3749503138,Data Architect,Arcadis,NJ,Full-time,Mid-Senior level,L,https://media.licdn.com/dms/image/D560BAQFAyhh51gC9dw/company-logo_100_100/0/1688175752807?e=1712188800&v=beta&t=rT7jz5G2sMJecUYuLJEd7JVviZLPC2cp99sT4v7p7KQ,"10,001+ employees",Professional Services,102500.0,Data Architect
3749505018,Data Architect,Arcadis,PA,Full-time,Mid-Senior level,L,https://media.licdn.com/dms/image/D560BAQFAyhh51gC9dw/company-logo_100_100/0/1688175752807?e=1712188800&v=beta&t=rT7jz5G2sMJecUYuLJEd7JVviZLPC2cp99sT4v7p7KQ,"10,001+ employees",Professional Services,102500.0,Data Architect
3749505019,Data Architect,Arcadis,VA,Full-time,Mid-Senior level,L,https://media.licdn.com/dms/image/D560BAQFAyhh51gC9dw/company-logo_100_100/0/1688175752807?e=1712188800&v=beta&t=rT7jz5G2sMJecUYuLJEd7JVviZLPC2cp99sT4v7p7KQ,"10,001+ employees",Professional Services,102500.0,Data Architect
3750650247,Machine Learning Engineer,Gridmatic,CA,Full-time,Entry level,M,https://media.licdn.com/dms/image/C560BAQFLbewxvLQUKQ/company-logo_100_100/0/1630672280965/gridmatic_inc_logo?e=1712188800&v=beta&t=BKQgu9Ma2NFuUQs_xHFQEsTd_9usUra32KJw18ZWz0w,11-50 employees,Software Development,140000.0,Machine Learning Engineer
3751170717,Data Scientist,Lyft,CA,Full-time,Mid-Senior level,L,https://media.licdn.com/dms/image/C560BAQFoMDej0VdZVA/company-logo_100_100/0/1630565402130/lyft_logo?e=1712188800&v=beta&t=fwiKeefH7A32-_BMiIij0xasg3-fxmsw9LkZYBr_CHs,"5,001-10,000 employees",Ground Passenger Transportation,159500.0,"Data Scientist, Algorithms - Rider"
3751683553,Senior Data Scientist,Amazon,TN,Full-time,Mid-Senior level,L,https://media.licdn.com/dms/image/C560BAQHTvZwCx4p2Qg/company-logo_100_100/0/1630640869849/amazon_logo?e=1712188800&v=beta&t=8Vy4H1heWqvOtTaiqMLscpz9K4ydgZ8TuE77tzZLLmw,"10,001+ employees",Software Development,187450.0,"Sr.Data Scientist, DSP Insurance"
3751687109,Senior Data Scientist,Amazon,WA,Full-time,Mid-Senior level,L,https://media.licdn.com/dms/image/C560BAQHTvZwCx4p2Qg/company-logo_100_100/0/1630640869849/amazon_logo?e=1712188800&v=beta&t=8Vy4H1heWqvOtTaiqMLscpz9K4ydgZ8TuE77tzZLLmw,"10,001+ employees",Software Development,187450.0,"Sr Data Scientist, DSP Insurance"
3752369008,Senior Data Engineer,Skechers,CA,Full-time,Mid-Senior level,L,https://media.licdn.com/dms/image/C560BAQEjCXDXKHTvrA/company-logo_100_100/0/1630587743101/skechers_logo?e=1712188800&v=beta&t=4LER_7Wq2hWwXurlo_YEsBJjeKR6rCZ0rFUtV9MbreU,"10,001+ employees",Retail,152500.0,Senior Data Engineer
3752391312,Data Engineer,Nickelodeon,CA,Full-time,Entry level,M,https://media.licdn.com/dms/image/C4D0BAQGw3Rf7RHVVPw/company-logo_100_100/0/1631303448306?e=1712188800&v=beta&t=5FykCznPHKK1rxmIu5AbCJn8sjkWio92TW_44uI03VI,51-200 employees,Broadcast Media Production and Distribution,102800.0,Data Engineer
3752899296,Senior Machine Learning Engineer,Lyra Health,CA,Full-time,Mid-Senior level,L,https://media.licdn.com/dms/image/D4E0BAQHiyPzKqdQMcA/company-logo_100_100/0/1689006573492/lyra_health_logo?e=1712188800&v=beta&t=oqBG73HpWSIpxo_UaIwJpSS3si9MqKyQcChn3PmlFLg,"501-1,000 employees",Mental Health Care,169000.0,Sr. Machine Learning Engineer
3753407228,Senior Deep Learning Engineer,NVIDIA,CA,Full-time,Mid-Senior level,L,https://media.licdn.com/dms/image/C560BAQFDs6GbpvE3zA/company-logo_100_100/0/1630584931971/nvidia_logo?e=1712188800&v=beta&t=3rSWyGm_Rhq8dif50FGLKrbiW9lcxWPSHTHX7a8oIT0,"10,001+ employees",Computer Hardware Manufacturing,254750.0,Senior Deep Learning Algorithm Engineer
3753408359,Senior Deep Learning Engineer,NVIDIA,CA,Full-time,Mid-Senior level,L,https://media.licdn.com/dms/image/C560BAQFDs6GbpvE3zA/company-logo_100_100/0/1630584931971/nvidia_logo?e=1712188800&v=beta&t=3rSWyGm_Rhq8dif50FGLKrbiW9lcxWPSHTHX7a8oIT0,"10,001+ employees",Computer Hardware Manufacturing,207125.0,"Senior Python DL Automation Engineer, Deep Learning Algorithms"
3755386753,Marketing Analyst,Creative Circle,TX,Full-time,Entry level,L,https://media.licdn.com/dms/image/D560BAQFugdCCZV44xQ/company-logo_100_100/0/1685994063200/creative_circle_logo?e=1712188800&v=beta&t=AUO9Q_bBpduxvxtsnUhjGAnbS5ooX1DNOpFgQolWhyw,201-500 employees,Staffing and Recruiting,66000.0,Digital Marketing Analyst
3756047330,Data Scientist,Roblox,CA,Full-time,Entry level,L,https://media.licdn.com/dms/image/C4E0BAQHcBSrlw3MI3g/company-logo_100_100/0/1661789836195/roblox_logo?e=1712188800&v=beta&t=lNbBtk1S52d_PRMUL3QFO5zGaRvQOTmM9_wZm9Jm8aU,"1,001-5,000 employees",Software Development,210375.0,People Data Scientist
3757460942,Senior Machine Learning Engineer,Bloomberg,NY,Full-time,Mid-Senior level,L,https://media.licdn.com/dms/image/C4D0BAQF0uyE7RGKDGg/company-logo_100_100/0/1631374698859/bloomberg_lp_logo?e=1712188800&v=beta&t=JNhS2Uf2bpZOkBego9PfstBwaeZOAL0Otok89z-aZy4,"10,001+ employees",Financial Services,212500.0,Senior Machine Learning Engineer - Data Automation
3757588564,Data Architect,hims & hers,MA,Full-time,Mid-Senior level,L,https://media.licdn.com/dms/image/C560BAQH6_T0-4GG7mA/company-logo_100_100/0/1630565142482/hims__hers_logo?e=1712188800&v=beta&t=aHDmmco1ppjQTBhXeyAPlDwGG7PUXpls6RYwOt_3hFs,"501-1,000 employees",Wellness and Fitness Services,260000.0,Data Architect
3757589577,Data Architect,hims & hers,WA,Full-time,Mid-Senior level,L,https://media.licdn.com/dms/image/C560BAQH6_T0-4GG7mA/company-logo_100_100/0/1630565142482/hims__hers_logo?e=1712188800&v=beta&t=aHDmmco1ppjQTBhXeyAPlDwGG7PUXpls6RYwOt_3hFs,"501-1,000 employees",Wellness and Fitness Services,260000.0,Data Architect
3757590555,Data Architect,hims & hers,TX,Full-time,Mid-Senior level,L,https://media.licdn.com/dms/image/C560BAQH6_T0-4GG7mA/company-logo_100_100/0/1630565142482/hims__hers_logo?e=1712188800&v=beta&t=aHDmmco1ppjQTBhXeyAPlDwGG7PUXpls6RYwOt_3hFs,"501-1,000 employees",Wellness and Fitness Services,260000.0,Data Architect
3757592315,Data Architect,hims & hers,CA,Full-time,Mid-Senior level,L,https://media.licdn.com/dms/image/C560BAQH6_T0-4GG7mA/company-logo_100_100/0/1630565142482/hims__hers_logo?e=1712188800&v=beta&t=aHDmmco1ppjQTBhXeyAPlDwGG7PUXpls6RYwOt_3hFs,"501-1,000 employees",Wellness and Fitness Services,260000.0,Data Architect
3757592326,Data Architect,hims & hers,NY,Full-time,Mid-Senior level,L,https://media.licdn.com/dms/image/C560BAQH6_T0-4GG7mA/company-logo_100_100/0/1630565142482/hims__hers_logo?e=1712188800&v=beta&t=aHDmmco1ppjQTBhXeyAPlDwGG7PUXpls6RYwOt_3hFs,"501-1,000 employees",Wellness and Fitness Services,260000.0,Data Architect
3757731747,Research Scientist,Nuro,CA,Full-time,Mid-Senior level,L,https://media.licdn.com/dms/image/C560BAQHahNycmNp6Gg/company-logo_100_100/0/1630638403898/nuro_inc_logo?e=1712188800&v=beta&t=G3V1zx5OvJBZMtUc7zkV9dqLyFfdfJo4dp4iAj0shoA,"1,001-5,000 employees","Technology, Information and Internet",209000.0,Machine Learning Research Scientist
3757776367,Data Scientist,Tinder,CA,Full-time,Entry level,L,https://media.licdn.com/dms/image/C560BAQGXi3o84QXQnw/company-logo_100_100/0/1652919833346/tinder_incorporated_logo?e=1712188800&v=beta&t=n4JNYA2NPAlnTUhBzARsLd6ZNcipxw9l9Mpq4j4dB0I,201-500 employees,Software Development,122500.0,"Data Scientist I, Revenue"
3758466827,Senior Data Scientist,Booz Allen Hamilton,VA,Full-time,Mid-Senior level,L,https://media.licdn.com/dms/image/D560BAQFONzmexEjnKQ/company-logo_100_100/0/1688152881727/booz_allen_hamilton_logo?e=1712188800&v=beta&t=QFYxfjhH-0JX3YwumHp3aBXUWObo5iBH-LD6y35rpIk,"10,001+ employees",IT Services and IT Consulting,152650.0,"Data Scientist, Senior"
3758958247,Data Analyst,Fund for Public Health in NYC,NY,Part-time,Entry level,L,https://media.licdn.com/dms/image/C4E0BAQGL0q1b91aiXA/company-logo_100_100/0/1671479917255/fund_for_public_health_nyc_logo?e=1712188800&v=beta&t=6oQnEBLOCwAQnRQqlRJx6jlOjC_JgDRRvOykokUOHfM,201-500 employees,Non-profit Organizations,91500.0,Data Analyst
3759735735,Senior Data Scientist,CVS Health,RI,Full-time,Mid-Senior level,L,https://media.licdn.com/dms/image/C4E0BAQEhOw_KVli-CQ/company-logo_100_100/0/1669901807779/cvs_health_logo?e=1712188800&v=beta&t=luPDeNTzERpEC90pRXFtEcwI_IbPq3qwmZI9aaVogHE,"10,001+ employees",Hospitals and Health Care,147250.0,"Sr. Data Scientist, Patient Engagement and Personalization"
3759839264,Data Engineer,Fortune,NY,Full-time,Associate,L,https://media.licdn.com/dms/image/C4D0BAQEg2iArmISIFg/company-logo_100_100/0/1651160199280/fortune_logo?e=1712188800&v=beta&t=jKK9m31CYEh3TNsgiQK3G6HEdE8cU6Do3emFAlj-dlM,201-500 employees,Book and Periodical Publishing,115000.0,Data Engineer
3760395817,Data Analyst,Live Nation Entertainment,CA,Full-time,Mid-Senior level,L,https://media.licdn.com/dms/image/C4E0BAQG1jbGWmj-1mg/company-logo_100_100/0/1630653637473/live_nation_logo?e=1712188800&v=beta&t=YD3P074dN8Iz-jUVa6cqk4YIr7U2dj6hccd8TWvwnT4,"10,001+ employees",Entertainment Providers,74500.0,Data Analyst I
3760559246,Machine Learning Engineer,Samsung Semiconductor,CA,Internship,Internship,L,https://media.licdn.com/dms/image/D560BAQF2y3Yx7-VJGQ/company-logo_100_100/0/1665363849767/samsungsemiconductor_logo?e=1712188800&v=beta&t=RR6RkOUj8U9pn89ECk4NWph4Dn-iX7yXgu5wp2PjuTg,"10,001+ employees",Semiconductor Manufacturing,80640.0,"Intern, Computational Chemistry Machine Learning Engineer"
3760630724,Senior Data Analyst,USAFacts,WA,Full-time,Associate,M,https://media.licdn.com/dms/image/C4E0BAQEtQ5e1O51g5w/company-logo_100_100/0/1630596073656/usafacts_logo?e=1712188800&v=beta&t=6SKbj0R2rzFDzHnNo2yCGJonqjPKmEfzMUA29mDq74A,11-50 employees,Civic and Social Organizations,115500.0,Sr. Data Analyst
3760951769,Senior Data Scientist,Walmart,CA,Full-time,Mid-Senior level,L,https://media.licdn.com/dms/image/C560BAQE4Th_qgWovfg/company-logo_100_100/0/1655487552700/walmart_logo?e=1712188800&v=beta&t=d-j6NSBynBLKYEgtFUOmQlRlHI_OkP0rMG7mg5DwxNA,"10,001+ employees",Retail,175500.0,"Senior, Data Scientist - Experimentation"
3761303484,Senior Data Engineer,U.S. News & World Report,DC,Full-time,Mid-Senior level,L,https://media.licdn.com/dms/image/C4D0BAQFx03wF1TAL_w/company-logo_100_100/0/1630521065963/us_news__world_report_logo?e=1712188800&v=beta&t=wDnWZ_1HOdQUJBCoeQebQxBbteLt52V8WQwLgkcgSPs,"501-1,000 employees",Internet Publishing,110000.0,Sr. Data Engineer
3761379371,Data Scientist,insitro,CA,Internship,Mid-Senior level,L,https://media.licdn.com/dms/image/D4E0BAQGlE3UEPu2SXA/company-logo_100_100/0/1702491758285/insitro_logo?e=1712188800&v=beta&t=2ftabzrpCKY8gIHWSZnTu6tM-yUNljlv0q3qHZTvcaY,201-500 employees,Biotechnology Research,115200.0,Data Science & Machine Learning Intern
3761823739,Data Engineer,"Mitsubishi HC Capital America, Inc.",CT,Full-time,Associate,L,https://media.licdn.com/dms/image/D4E0BAQETvnSZFVwBGQ/company-logo_100_100/0/1693422050821/mitsubishi_hc_capital_america_inc_logo?e=1712188800&v=beta&t=eCMnAGNtWkDR7UdxpZhonMsHMbv-F_QryL_ktSmpCOo,"501-1,000 employees",Financial Services,104550.0,Data Engineer
3762300951,Business Analyst,Public Consulting Group,CA,Full-time,Mid-Senior level,L,https://media.licdn.com/dms/image/C4E0BAQHbfiWr4LHVJA/company-logo_100_100/0/1630602491796/public_consulting_group_logo?e=1712188800&v=beta&t=DdrG92DiOyer22Z4TaKb-YxO7xzImOQwvEojbVCmilA,"1,001-5,000 employees",Professional Services,75000.0,IT Business Analyst - Public Sector Projects
3762371143,Data Scientist,Tinder,CA,Full-time,Entry level,L,https://media.licdn.com/dms/image/C560BAQGXi3o84QXQnw/company-logo_100_100/0/1652919833346/tinder_incorporated_logo?e=1712188800&v=beta&t=n4JNYA2NPAlnTUhBzARsLd6ZNcipxw9l9Mpq4j4dB0I,201-500 employees,Software Development,192500.0,"Staff Data Scientist, Revenue"
3762495801,Senior Data Analyst,LTI - Larsen & Toubro Infotech,FL,Full-time,Mid-Senior level,L,https://media.licdn.com/dms/image/D4D0BAQGsPjF4QmtIYQ/company-logo_100_100/0/1667281247260/lt_infotech_logo?e=1712188800&v=beta&t=eJvK9AneLuyYYpTw79D7iVc3tRlTCE6hCs_dN1A0DLw,"10,001+ employees",IT Services and IT Consulting,112000.0,Senior Data Analyst
3762874779,Data Engineer,ACV Auctions,NY,Full-time,Mid-Senior level,L,https://media.licdn.com/dms/image/C4D0BAQGRXc79vmF9Ug/company-logo_100_100/0/1630557658857/acv_auctions_logo?e=1712188800&v=beta&t=XPdT5d27Y0Ucy30yAcVYiNX6bMb5y2rF1EvluXIxd7Y,"1,001-5,000 employees",Software Development,138000.0,Data Engineer IV - Max Digital (Data Engineering)
3763487727,Data Scientist,Meta,NY,Full-time,Internship,L,https://media.licdn.com/dms/image/C4E0BAQFdNatYGiBelg/company-logo_100_100/0/1636138754252/facebook_logo?e=1712188800&v=beta&t=CaYl-OXUln_0_hMi5KpYofrxq9x7uZ17OmraopD3Ry4,"10,001+ employees",Software Development,8860.0,"Data Scientist Intern, Product Analytics (PhD)"
3763489268,Data Scientist,Meta,NY,Full-time,Internship,L,https://media.licdn.com/dms/image/C4E0BAQFdNatYGiBelg/company-logo_100_100/0/1636138754252/facebook_logo?e=1712188800&v=beta&t=CaYl-OXUln_0_hMi5KpYofrxq9x7uZ17OmraopD3Ry4,"10,001+ employees",Software Development,8860.0,"Data Scientist Intern, Product Analytics"
3763492122,Data Scientist,Meta,CA,Full-time,Internship,L,https://media.licdn.com/dms/image/C4E0BAQFdNatYGiBelg/company-logo_100_100/0/1636138754252/facebook_logo?e=1712188800&v=beta&t=CaYl-OXUln_0_hMi5KpYofrxq9x7uZ17OmraopD3Ry4,"10,001+ employees",Software Development,8860.0,"Data Scientist Intern, Product Analytics (PhD)"
3763896996,Business Analyst,Kforce Inc,FL,Contract,Associate,L,https://media.licdn.com/dms/image/C4D0BAQEtonVHDHqAZQ/company-logo_100_100/0/1639415775313/kforce_logo?e=1712188800&v=beta&t=HkoQMTWa4yn9vdXOuXNslkr4FIjKI6rkPKaKP7ib7Wo,"1,001-5,000 employees",IT Services and IT Consulting,52800.0,Business Analyst Associate
3764321482,Data Analyst,Commonwealth of Massachusetts,MA,Full-time,Entry level,L,https://media.licdn.com/dms/image/C560BAQHZDJb9I1ZqLQ/company-logo_100_100/0/1643912535729/commonwealth_of_massachusetts_logo?e=1712188800&v=beta&t=yyYdxDGLryVmGkroVuDtQRBKHMcFWyr5J44zzgp3uyM,"10,001+ employees",Government Administration,95244.11,Data Analyst (ESC)
3764333712,Python Developer,Cynet Systems,CA,Contract,Entry level,L,https://media.licdn.com/dms/image/D4D0BAQGvDjfCtTm6sg/company-logo_100_100/0/1688389037468/cynet_systems_logo?e=1712188800&v=beta&t=6FUbQE0n9WpgZ_kg_WHj_E-CkG1CLEn957LLDOj9x5I,"1,001-5,000 employees",Information Technology & Services,139200.0,Python Developer
3764711559,Data Engineer,Discord,CA,Internship,Internship,L,https://media.licdn.com/dms/image/C560BAQF4M0IT6_BcsA/company-logo_100_100/0/1630641421267/discord_logo?e=1712188800&v=beta&t=lYWgwCQC4dW54jxAzMfCS8Njp7VvC4EXBWR90wQ64Fg,"501-1,000 employees",Software Development,135360.0,Data Engineer Intern
3765039942,Data Scientist,Tential Solutions,VA,Contract,Entry level,L,https://media.licdn.com/dms/image/C560BAQHnOqVlYhs_Qw/company-logo_100_100/0/1644376641769/tential_logo?e=1712188800&v=beta&t=r7YXtZP3QwGOEIVwLT5mX8aH2AavUKAE2gG4h8xt1LQ,"501-1,000 employees",Information Technology & Services,144000.0,AI Data Scientist & Analyst
3766013381,Data Analyst,Plenty®,CA,Full-time,Mid-Senior level,L,https://media.licdn.com/dms/image/C560BAQEEkk8euj9Ctg/company-logo_100_100/0/1630665859236/plenty_farms_logo?e=1712188800&v=beta&t=UvOBQGOcbKEr6J86eQhQwRQ9159oWwzqN99rDdG71_I,201-500 employees,Food and Beverage Manufacturing,63369.59999999999,Associate Data Analyst
3766198616,Data Scientist,Snowflake,CA,Full-time,Entry level,L,https://media.licdn.com/dms/image/D560BAQF3mYS3WqCB3g/company-logo_100_100/0/1688575708630/snowflake_computing_logo?e=1712188800&v=beta&t=sktlSrXVhYkW-hiF9t7jBCVRbs-ptsMxbgQgGIBjIaw,"5,001-10,000 employees",Software Development,159850.0,Security Data Scientist
3766313547,Data Analyst,Cardinal Health,IL,Full-time,Entry level,L,https://media.licdn.com/dms/image/D560BAQGDJ8o5l6oEig/company-logo_100_100/0/1688563539301/cardinal_health_logo?e=1712188800&v=beta&t=XAhwo1SYnnd3TWS9pSV6Y_-aAZPEURpd3_d8-UkW0d0,"10,001+ employees",Hospitals and Health Care,95300.0,Data Analyst - Nationwide
3766315373,Business Analyst,Cardinal Health,OH,Full-time,Associate,L,https://media.licdn.com/dms/image/D560BAQGDJ8o5l6oEig/company-logo_100_100/0/1688563539301/cardinal_health_logo?e=1712188800&v=beta&t=XAhwo1SYnnd3TWS9pSV6Y_-aAZPEURpd3_d8-UkW0d0,"10,001+ employees",Hospitals and Health Care,127492.5,Product Engineering Business Analyst - Nationwide
3766317094,Data Analyst,Cardinal Health,GA,Full-time,Entry level,L,https://media.licdn.com/dms/image/D560BAQGDJ8o5l6oEig/company-logo_100_100/0/1688563539301/cardinal_health_logo?e=1712188800&v=beta&t=XAhwo1SYnnd3TWS9pSV6Y_-aAZPEURpd3_d8-UkW0d0,"10,001+ employees",Hospitals and Health Care,95300.0,Data Analyst - Nationwide
3766327688,Senior Machine Learning Engineer,Nielsen,NY,Full-time,Mid-Senior level,L,https://media.licdn.com/dms/image/C4E0BAQFKa_ObftR_8w/company-logo_100_100/0/1634555714141/nielsen_logo?e=1712188800&v=beta&t=soYcxQlwPn0fzpWl8wIpOyzSAxJyN3uuxOiRbHtuxGQ,"10,001+ employees","Technology, Information and Media",177500.0,Sr. Machine Learning Engineer
3766334181,Senior Machine Learning Engineer,Zipline,CA,Full-time,Mid-Senior level,L,https://media.licdn.com/dms/image/C4E0BAQEOXgFpbA6woA/company-logo_100_100/0/1678896713739/flyzipline_logo?e=1712188800&v=beta&t=Oka9IMWVHV-dBnV9neETT4fPNF0t9J5lCUmwYhTXhKs,"1,001-5,000 employees","Transportation, Logistics, Supply Chain and Storage",202500.0,Senior Machine Learning Engineer - Auto-labeling / Active Learning
3766365256,Data Analyst,Linksys,CA,Internship,Internship,L,https://media.licdn.com/dms/image/C4E0BAQFcBr0KKHH4Nw/company-logo_100_100/0/1654722458542/linksys_logo?e=1712188800&v=beta&t=R8b56_xniLdwAw2VD91n90lw8XQdU90xycmgGBdEH7s,"501-1,000 employees",Computer Networking Products,49920.0,Data Analyst Intern - Immediate Hire
3766400528,Senior Data Scientist,Snowflake,CA,Full-time,Mid-Senior level,L,https://media.licdn.com/dms/image/D560BAQF3mYS3WqCB3g/company-logo_100_100/0/1688575708630/snowflake_computing_logo?e=1712188800&v=beta&t=sktlSrXVhYkW-hiF9t7jBCVRbs-ptsMxbgQgGIBjIaw,"5,001-10,000 employees",Software Development,159850.0,Sr. Data Scientist
3766404075,Data Scientist,Snowflake,CA,Full-time,Entry level,L,https://media.licdn.com/dms/image/D560BAQF3mYS3WqCB3g/company-logo_100_100/0/1688575708630/snowflake_computing_logo?e=1712188800&v=beta&t=sktlSrXVhYkW-hiF9t7jBCVRbs-ptsMxbgQgGIBjIaw,"5,001-10,000 employees",Software Development,159850.0,Security Data Scientist
3766417785,Data Scientist,Albertsons Companies,CA,Full-time,Entry level,L,https://media.licdn.com/dms/image/C560BAQFWzAnPkhKR5w/company-logo_100_100/0/1630642781009/albertsons_logo?e=1712188800&v=beta&t=kwmpP3slN5DXbCjpsa9WBkKHCoB-H5qzaWxjEPpcet8,"10,001+ employees",Retail,126010.0,Data Scientist
3766667940,Business Analyst,Sony Pictures Entertainment,CA,Full-time,Associate,L,https://media.licdn.com/dms/image/C560BAQGBloFA2-_C-g/company-logo_100_100/0/1630657755356/sony_pictures_entertainment_logo?e=1712188800&v=beta&t=bY_UU5Aov1fR1J5bo4J6UaFO-G5JhK0H-uDBeRBAJW0,"5,001-10,000 employees",Entertainment Providers,75500.0,"Business Analyst, AVOD Audience Network"
3766963566,Business Analyst,Cynet Systems,NJ,Contract,Entry level,L,https://media.licdn.com/dms/image/D4D0BAQGvDjfCtTm6sg/company-logo_100_100/0/1688389037468/cynet_systems_logo?e=1712188800&v=beta&t=6FUbQE0n9WpgZ_kg_WHj_E-CkG1CLEn957LLDOj9x5I,"1,001-5,000 employees",Information Technology & Services,100800.0,Business Analyst
3767310037,Senior Data Analyst,Sentara Health,VA,Full-time,Mid-Senior level,L,https://media.licdn.com/dms/image/D560BAQHE0lTGsZOjWg/company-logo_100_100/0/1683209739454/sentara_healthcare_logo?e=1712188800&v=beta&t=IHXRQ5kLkusxOMs8_bi_XTIHCm__w_XaW_ghBmaDTec,"10,001+ employees",Hospitals and Health Care,103608.96,Senior Healthcare Data Analyst
3767540119,Senior Business Analyst,Discover Financial Services,TX,Full-time,Mid-Senior level,L,https://media.licdn.com/dms/image/C560BAQEsP5_Oy6THpA/company-logo_100_100/0/1631310170581?e=1712188800&v=beta&t=N5JKW2C_XX3SdKZAr9i8oE-VEP0MA6pRLKz4ymLSpmA,"10,001+ employees",Financial Services,87400.0,Senior Business Analyst
3767590428,Business Analyst,Intelliswift Software,WA,Full-time,Entry level,L,https://media.licdn.com/dms/image/D4D0BAQG-pGoXI-eHkQ/company-logo_100_100/0/1688375508135/intelliswift_logo?e=1712188800&v=beta&t=rPHRioapz0OIOVqPUO-ny4yhiV1-_q7ZmIS_FzxMr5M,"1,001-5,000 employees",Information Technology & Services,74880.0,Business Analyst III
